// Reference=Talairach
// Bystritsky A, 2001: Normal Subjects
// Subjects=6
-38	-36	-8
6	-36	-8
14	-20	-12
-40	22	-12

// Ueda K, 2003: Expected vs. Unexpected, Pleasant
// Ueda K, 2003: Expected vs. Unexpected, Neutral
// Ueda K, 2003: Expected vs. Unexpected, Unpleasant
// Subjects=15
-42	8	35
17	-83	-38
-10	20	50
-27	-60	48
-45	24	24
-48	15	17
29	22	-10
29	-7	-13
38	-65	9
-38	-75	6
-8	41	5
3	53	11
12	-83	8
-13	82	0

// Damasio A R, 2000: Sadness - Neutral
// Damasio A R, 2000: Happiness - Neutral
// Damasio A R, 2000: Anger - Neutral
// Damasio A R, 2000: Fear - Neutral
// Subjects=41
1	-41	-26
16	-26	-8
-4	-38	-3
0	-21	0
42	21	0
36	0	13
35	10	15
-35	12	-9
-36	-1	13
8	26	-3
-5	36	6
7	-56	24
-7	17	-12
-1	41	-16
13	0	-3
-20	0	-7
-1	-28	-2
12	-13	-1
-16	-10	-9
23	14	-71
29	17	16
9	36	-10
4	39	7
-7	23	1
-1	38	10
9	-41	9
10	-55	14
0	-52	28
43	-26	21
-12	-1	-4
10	-36	-20
-2	-29	-12
14	-21	-1
-10	-25	-4
-6	-9	0
36	11	2
-37	13	-4
-41	-3	12
1	4	-32
-5	35	9
-12	-2	34
-8	-34	32
-8	-34	32
13	-24	-13
33	3	6
37	-13	29

// Dougherty D D, 1999: Anger vs. Neutral Script
// Subjects=8
-36	24	-16
-44	18	-4
18	34	20
-48	-6	-4
46	8	-20
-36	-12	44
-28	44	16
0	58	-4
0	-52	-28

// Gemar M C, 1996: Sad Mood - Rest
// Subjects=11
-10	20	36

// George M S, 1995: Sadness > Neutral
// George M S, 1995: Sadness > Happiness
// George M S, 1995: Happiness > Sadness
// Subjects=11
2	44	12
-14	30	0
26	10	-8
0	12	4
-14	18	-8
-18	-12	12
20	36	8
18	10	-8
-20	-72	16
-40	-80	-4
-22	-96	0
22	-88	0
-12	-96	8

// George M S, 1996: Normal Female Subjects
// Subjects=10
0	36	12
2	44	12
-14	34	0
-12	12	-12
-10	18	-8
22	10	-8
6	12	8
-2	8	4
-18	16	-8
16	-4	0
-16	-12	12
-18	-18	16
6	0	4
-36	24	32
-4	46	32
-8	50	24
-26	0	20
-42	12	4
-6	-44	-8
12	0	12
-4	30	-4
-6	36	-8
-2	38	8
20	12	-4
6	20	12
-18	12	-8
12	26	8
20	34	8
14	-32	24
-42	12	4
-44	18	8
-38	14	32
-38	22	32
20	44	-16

// George M S, 1996: Normal Male Subjects
// Subjects=10
10	18	12
-28	-14	12
-34	10	-12
12	-62	8
10	-56	8
14	-8	24
-26	-14	12
-2	56	24
2	48	24
28	-14	0
26	-56	8

// Kimbrell T A, 1999: Anxious vs. Neutral
// Kimbrell T A, 1999: Anger vs. Neutral
// Kimbrell T A, 1999: Anxious vs. Anger
// Subjects=18
-46	12	-8
-16	22	16
-33	13	-12
-3	-80	16
14	32	32
42	-36	36
44	40	4
-2	-10	4
34	14	40
6	-36	12
42	16	-16
-46	8	-16
-20	34	-8
48	-16	8
48	32	24
38	12	36
-42	-82	4
-18	-78	20
14	-66	8
-40	-24	4
-2	-20	-4
34	22	-8
12	26	32
-36	-18	-12
-10	0	16

// Lane R D, 1997: Happiness During Film & Recall
