// Reference=Talairach
// Buckner R L, 1998: Recognition - Fixation, Decreases 
// Subjects=26
4.52	46.53	19.57
4.08	-49.88	24.84
1.66	28.59	20.53
10.13	41.44	13.78
-4.46	-54.2	40.51
-1.54	-50.38	30.11
50.46	-54.84	16.15
1.16	-25.35	43.33
53.34	-12	20.26
-1.64	-33.72	42.49
1.72	38.16	18.73
38.31	-70.29	20.79
-38.43	-72.08	13.01
50.23	-42.78	37.11
-6.53	41.52	13.51
-53.08	-27.96	14.24
-6.53	41.52	13.51
-21	11.68	50.07
35.92	-16.19	6.05
-50.24	-13.74	12.94
-35.33	-15.82	4.88
-4.61	-52.54	52.37
-9.61	50.28	39.51
17.73	-74.55	36.25
-32.45	-1.34	0.9
-4.05	41.2	36.04
56.26	-21.98	6.75
-18.51	-47.14	55.35
-41.08	-25.49	17.38
-50.25	-5.61	16.41
53.14	-18.99	34.01

// Sadato N, 1998: Sighted Subjects 
// Subjects=10
-18.3	8.35	55.21
-12.05	46.39	12.07
-21.39	49.46	19.41
26.68	-79.12	-13.58
39.53	-67.19	-1.42
-23.46	-89.22	-4.57
-8.52	-91.98	-15.39
15.56	-66.37	-8.95
-7.34	-47.61	50.09
13.06	-49.23	46.68
-.89	13.84	-1.63
-43.56	27.92	9.79

// Rosen A C, 1999: Rest > Endogenous 
// Rosen A C, 1999: Rest > Exogenous 
// Rosen A C, 1999: Rest > Control 
// Subjects=13
2.15	-69.7	25.64
5.48	-40.42	62.7
-3.1	-82.98	-1.84
1.48	-81.49	1.99
-6.93	-55.56	16.01
-52.06	-11.69	11.3
-3.38	-73.13	22.52
2.19	-72.14	21.8
-3.17	-81.64	3.7
2	-79.04	34.66
-4.38	-76.45	27.59
2.11	-76.39	26.8
6.41	-49.57	60.05
1.5	-81.32	0.2

// Fox P T, 1996: Control Men 
// Subjects=10
-24.99	15.48	1.72
11.97	31.36	11.05
10.12	40.51	13.69
-19.51	42.35	15.17
43.57	39.52	3.35
-25.55	4.02	42.06
-22.19	-15.43	-9.27
-34.33	-5.23	2.3
8.05	18.8	24.21
6.28	30.34	21.67
-16.31	7.52	44.35
24.97	0.48	-.66
32.3	38.35	15.66
43.48	36.96	10.32
-16.16	21.43	36.66
11.97	29.49	10.88
-19.48	44.39	13.56
-16.16	21.43	36.66
4.71	23.3	-2.44
-34.33	-7.01	1.23
-6.53	7.75	3.1
8.19	34.4	18.49
4.09	-39.81	27.6
11.77	-39.62	6.13
-16.25	9.82	40.07
-23.13	21.06	2.28

// Sadato N, 1996: Sighted 
// Subjects=10
-6.62	-91.64	-18.93

// Petit L, 1999: REST > DIS 
// Petit L, 1999: REST > FIX 
// Subjects=10
-40.05	-31.03	11
35.29	-31.92	13.4
-46.64	-7.31	8.67
40.71	-3.19	12.41
-39.3	9.55	-4.31
34.34	10.39	-1.64
-48.9	-59.72	11.89
43.65	-61.91	11.35
-33.85	-2.42	46.05
-31.75	8.7	35.1
-5.72	32.66	30.64
7.51	20.73	45.24
-6.24	-12.88	35.21
-4.58	-70.12	18
-12.62	-44.48	6.15
2.57	-56.25	11.01
-36.55	-32.15	7.64
35.29	-31.92	13.4
-50.06	-7.26	8.56
40.71	-3.19	12.41
-37.62	2.64	-5.54
35.99	-3.4	-4.16
-48.9	-61.44	11.57
40.11	-69.38	13.1
-48.6	14.26	25.74
17.1	46.54	14.36
-11.47	-58.64	23.19
-1.21	-62.2	22.88

// Rajah M N, 1998: LV 2, Deactivations 
// Subjects=12
10.23	-72.05	-27.6
36.19	-51.69	-25.23
49.17	-26.02	-18.98
6.33	12.4	12.77
36.08	-6.85	-2.97
52.48	-52.7	3.78
50.24	-39.06	37.46
2.19	-31.01	33.81
-58.62	-54.34	5.34
-53.23	-42.72	20.95
-55.21	-56.45	26.82
-52.78	-50.41	-15.81
-25.01	-44.97	-14.82
-26.77	6.87	-6.34
2.53	-79.69	-6.83

// Tzourio-Mazoyer N, 1998: Left-Handed Normal Subjects 
// Subjects=5
-52.51	-32.65	28.29
-45.97	-48.4	35.4
-34	-41.98	38.64
-44.82	-53.27	-11.34
-12.2	-64.03	50
0.25	-42.39	39.73
-10.11	-41.18	42.88
-40.28	17.41	36.44
-33.16	20.96	27.52
-34.57	34.92	20.26
50.22	-37.33	30.91
39.58	-56.63	38.41
43.17	-43.67	36.04
-22.27	-12.3	59.34
29.84	14.21	41.51
18.97	-6.67	56.88
46.28	-31.81	-14.05
39.04	30.6	21.95

// Tzourio-Mazoyer N, 1998: Right-Handed Normal Subjects 
// Subjects=10
33.88	33.78	24.01
34.16	39.14	15.19
40.34	20.84	34.91
11.06	-53.55	15.08
28.12	-69.24	12.72
22.68	-73.12	23.28
44.22	-44.34	-4.99
41.09	-33.79	-12.96
35.98	-28.57	-12.15
50.37	-31.21	27.15
-9.89	-69.62	24.47
3.74	-68.69	28.38
10.24	54.9	17.33
-52.44	-27.18	27.69

// Muley S A, 2001: Normals SF2 
// Subjects=10
1.07	28.45	1.77

// Muley S A, 2001: Normals SF3 
// Subjects=20
-2.88	-46.45	36.13
-1.99	-54.63	34.2

// Shen L, 1999: Common Deactivation 
// Subjects=9
-21.45	-49.67	-5.3
-45.49	-9.25	5.33
-10.76	-46.43	28.52
-2.5	-20.5	41.93
-9.14	40.98	-.1
43.34	-9.71	6.79
-.65	-20.51	41.96
7.52	40.9	0.17

// Brannan S K, 2001: CO2 FM - Rest, Deactivations 
// Subjects=9
-3.22	13.91	36.17
-1.44	-28.6	28.57
-1.4	-50.26	19.31
26.95	43.5	1.65
-30.43	42.87	0.62
-23.2	44.23	15.28
-1.71	9.12	-11.1
-23.75	12.8	48.33
-29.26	2.17	41.82
26.27	12.89	45.58
-50.7	-13.97	-23.13

// Fiez J A, 1999: Fixation - Word Reading 
// Subjects=11
22.08	46.27	21.65
11.21	46.29	2.55
22.11	41.03	17.55
36.87	40.6	21.36
32.93	20.6	33.81
-35.69	12.63	40.9
27.27	14.34	40.33
-26.62	-5.23	50.18
23.34	-11.08	50.47
21.62	-50.32	28.7
1.25	-44.8	30.68
2.86	-50.28	48.21
-4.47	-66.14	37.57
-15.5	-70.97	29.72
10.3	-62.84	41.74
34.36	-51.96	44.98
-33.98	-61.56	30.3
45.69	-55.86	26.78
38.17	-45.69	38.43
27.12	-70.85	26.85

// Jernigan T L, 1998: Fixation > Word Identification 
// Jernigan T L, 1998: Fixation > Word Recognition 
// Subjects=8
0.26	-42.52	36.29
46.79	-31.71	20.08
2.86	32.45	0.19
15.07	10.39	52.36
-53.26	-39.34	24.87
41.2	-66.73	13.07
-12.91	-71.45	44.13
-17.54	-.64	-6.89
17.67	-2.33	-10.06
-18.23	1.59	47.36
-38.45	-70.39	14.98
46.79	-31.71	20.08
-53.26	-35.61	25.23
2.86	32.45	0.19
-42.04	-64.09	8.3
39.34	-68.58	12.86
-15.64	-2.16	-10.61
-27.41	9.44	44.35
19.52	-2.34	-10.03
-32.69	26.12	27.82

// Rumsey J M, 1997: Fixation - Irregular Pronunciation 
// Rumsey J M, 1997: Fixation - Pseudoword Pronunciation 
// Rumsey J M, 1997: Fixation - Phonological 
// Rumsey J M, 1997: Fixation - Orthographic 
// Subjects=14
35.64	-68.56	12.8
-40.24	-66.31	11.73
0.27	-58.94	31.13
50.37	-43.6	26.22
46.68	-37.99	26.69
0.23	-35.42	40.56
38.08	-18.51	-18.45
25.04	-15.41	-11.17
-23.07	-11.44	-11.61
-43.37	-7.26	-15.16
-39.65	0.18	-14.39
-19.28	3.8	-13.71
-25.57	7.57	44.2
18.87	12.93	45.46
30.22	18.34	28.15
-19.35	14.28	-5.51
-21.19	36.3	0.15
-.67	28.27	-14.68
4.45	37.8	22.35
-10.03	38.45	-3.06
-21.32	40.84	11.39
-12.2	41.61	22.43
6.5	44.77	8.63
0.49	28.63	39.43
-38.4	-70.04	11.41
35.64	-68.56	12.8
7.57	-59.68	38.39
46.6	-53.25	28.85
33.73	-36.06	26.66
42.99	-34.25	26.98
-47.78	-47.17	27.83
15.08	-37.01	37.06
-5.08	-50.07	17.46
-16.42	-33.47	40.47
39.94	-14.79	-18.07
19.55	-9.45	-14.3
-21.15	-3.65	-14.44
-39.6	2.39	-17.79
-23.72	7.56	44.23
20.76	13.27	41.92
3.04	30.12	-14.44
-23.22	38.64	14.75
-13.73	40.34	-2.94
4.41	39.32	26.09
4.74	43.62	1.28
41.2	-66.73	13.07
-42.13	-64.78	15.44
-38.43	-64.8	15.5
48.55	-48.83	22.09
46.75	-30.19	23.83
